submission_date,state,tot_cases,new_case,tot_death,new_death
2020-11-07,SC,184742,1870.0,4015,10.0
2020-11-07,AK,18198,601.0,84,0.0
2020-11-07,WY,16597,192.0,105,0.0
2020-11-07,VI,1405,15.0,23,0.0
2020-11-07,ND,54305,1101.0,639,11.0
2020-11-07,OK,144736,6534.0,1446,10.0
2020-11-07,OR,49587,979.0,729,13.0
2020-11-07,KS,97633,0.0,1166,0.0
2020-11-07,AR,120828,1598.0,2068,12.0
2020-11-07,CT,78125,0.0,4671,0.0
2020-11-07,KY,119661,2156.0,1561,17.0
2020-11-07,TN,278215,5071.0,3590,49.0
2020-11-07,CO,127967,3498.0,2389,13.0
2020-11-07,GU,5077,0.0,88,0.0
2020-11-07,ID,72312,1403.0,683,4.0
2020-11-07,TX,1027237,9560.0,18700,111.0
2020-11-07,NY,255780,2422.0,9340,14.0
2020-11-07,NH,12241,229.0,489,1.0
2020-11-07,AL,202482,1768.0,3082,33.0
2020-11-07,NV,108746,1824.0,1850,5.0
2020-11-07,WV,27578,491.0,502,15.0
2020-11-07,NJ,268543,3683.0,16425,9.0
2020-11-07,OH,245727,5549.0,5506,12.0
2020-11-07,FL,825906,4380.0,17100,86.0
2020-11-07,SD,53976,1337.0,523,13.0
2020-11-07,IA,149273,4559.0,1829,11.0
2020-11-07,WI,277503,7521.0,2381,48.0
2020-11-07,RMI,1,0.0,0,0.0
2020-11-07,MA,174832,2200.0,10111,23.0
2020-11-07,AS,0,0.0,0,0.0
2020-11-07,IN,205722,4899.0,4592,45.0
2020-11-07,IL,477978,12438.0,10488,91.0
2020-11-07,VT,2347,21.0,59,1.0
2020-11-07,PR,38100,-33355.0,872,10.0
2020-11-07,HI,15707,123.0,219,1.0
2020-11-06,MO,205066,8490.0,3150,44.0
2020-11-06,ND,53204,1602.0,628,15.0
2020-11-06,NY,253358,2006.0,9326,13.0
2020-11-06,SC,182872,1233.0,4005,13.0
2020-11-06,ID,70909,1330.0,679,8.0
2020-11-06,FSM,0,0.0,0,0.0
2020-11-06,NM,52394,1284.0,1088,6.0
2020-11-06,MP,98,0.0,2,0.0
2020-11-06,NJ,264860,2760.0,16416,13.0
2020-11-06,NC,288569,2908.0,4582,34.0
2020-11-06,VI,1390,0.0,23,0.0
2020-11-06,FL,821526,5150.0,17014,53.0
2020-11-06,PA,223950,3384.0,8975,38.0
2020-11-06,UT,127279,2987.0,649,17.0
2020-11-06,MD,152915,1410.0,4201,7.0
2020-11-06,RMI,1,0.0,0,0.0
2020-11-06,AR,119230,1870.0,2056,19.0
2020-11-06,PW,0,0.0,0,0.0
2020-11-06,TX,1017677,9239.0,18589,136.0
2020-11-06,ME,7602,158.0,151,1.0
2020-11-06,MA,172632,2038.0,10088,21.0
2020-11-06,DE,26258,505.0,716,0.0
2020-11-06,OH,240178,5008.0,5494,33.0
2020-11-06,NE,80693,2681.0,701,27.0
2020-11-06,VT,2326,23.0,58,0.0
2020-11-06,WY,16405,996.0,105,0.0
2020-11-06,MS,125885,1031.0,3433,14.0
2020-11-06,HI,15584,113.0,218,0.0
2020-11-06,LA,191715,870.0,6016,21.0
2020-11-06,CA,951094,6518.0,17866,51.0
2020-11-06,MI,222509,4246.0,7880,47.0
2020-11-06,WV,27087,540.0,487,7.0
2020-11-06,CT,78125,1065.0,4671,15.0
2020-11-06,NYC,272380,1327.0,24060,6.0
2020-11-06,KS,97633,5418.0,1166,79.0
2020-11-06,VA,190874,2103.0,3704,22.0
2020-11-06,MT,37947,979.0,419,12.0
2020-11-06,IN,200823,4647.0,4547,36.0
2020-11-06,AZ,254764,1996.0,6109,22.0
2020-11-06,IL,465540,11790.0,10397,84.0
2020-11-06,WA,114241,1691.0,2439,8.0
2020-11-06,OR,48608,769.0,716,6.0
2020-11-06,DC,17792,110.0,652,2.0
2020-11-06,RI,36380,630.0,1224,2.0
2020-11-06,GA,401779,2762.0,8156,30.0
2020-11-06,AS,0,0.0,0,0.0
2020-11-06,IA,144714,3341.0,1818,16.0
2020-11-06,SD,52639,1488.0,510,28.0
2020-11-06,OK,138202,1878.0,1436,16.0
2020-11-06,KY,117505,2228.0,1544,10.0
2020-11-06,TN,273144,1373.0,3541,32.0
2020-11-06,AK,17597,525.0,84,0.0
2020-11-06,AL,200714,1556.0,3049,23.0
2020-11-06,CO,124469,3463.0,2376,23.0
2020-11-06,MN,170307,5442.0,2645,11.0
2020-11-06,GU,5077,73.0,88,3.0
2020-11-06,NH,12012,204.0,488,2.0
2020-11-06,PR,71455,936.0,862,0.0
2020-11-06,NV,106922,1562.0,1845,21.0
2020-11-06,WI,269982,6411.0,2333,64.0
2020-11-05,ID,69579,1265.0,671,7.0
2020-11-05,ND,51602,1765.0,613,17.0
2020-11-05,NE,78012,2124.0,674,5.0
2020-11-05,NY,251352,1930.0,9313,12.0
2020-11-05,OK,136324,2100.0,1420,21.0
2020-11-05,FSM,0,0.0,0,0.0
2020-11-05,NYC,271053,1330.0,24054,7.0
2020-11-05,NM,51110,859.0,1082,23.0
2020-11-05,RMI,1,0.0,0,0.0
2020-11-05,CT,77060,1687.0,4656,11.0
2020-11-05,GU,5004,101.0,85,2.0
2020-11-05,MD,151505,1541.0,4194,12.0
2020-11-05,WY,15409,365.0,105,0.0
2020-11-05,FL,816376,6120.0,16961,39.0
2020-11-05,PA,220566,2900.0,8937,47.0
2020-11-05,KS,92215,0.0,1087,0.0
2020-11-05,NH,11808,245.0,486,2.0
2020-11-05,RI,35750,628.0,1222,8.0
2020-11-05,NV,105360,1267.0,1824,10.0
2020-11-05,WV,26547,560.0,480,8.0
2020-11-05,KY,115277,2268.0,1534,20.0
2020-11-05,TN,271771,1969.0,3509,31.0
2020-11-05,AZ,252768,2135.0,6087,28.0
2020-11-05,WI,263571,6284.0,2269,40.0
2020-11-05,DC,17682,81.0,650,3.0
2020-11-05,GA,399017,2410.0,8126,54.0
2020-11-05,MO,196576,3553.0,3106,18.0
2020-11-05,PW,0,0.0,0,0.0
2020-11-05,MS,124854,967.0,3419,14.0
2020-11-05,AS,0,0.0,0,0.0
2020-11-05,PR,70519,1103.0,862,7.0
2020-11-05,MI,218263,6103.0,7833,51.0
2020-11-05,VI,1390,2.0,23,0.0
2020-11-05,VT,2303,35.0,58,0.0
2020-11-05,DE,25753,0.0,716,0.0
2020-11-05,CO,121006,3369.0,2353,20.0
2020-11-05,ME,7444,184.0,150,0.0
2020-11-05,AL,199158,1381.0,3026,20.0
2020-11-05,OH,235170,4961.0,5461,33.0
2020-11-05,OR,47839,790.0,710,5.0
2020-11-05,NJ,262100,2575.0,16403,12.0
2020-11-05,HI,15471,92.0,218,0.0
2020-11-05,NC,285661,2859.0,4548,41.0
2020-11-05,MP,98,2.0,2,0.0
2020-11-05,VA,188771,1568.0,3682,-6.0
2020-11-05,LA,190845,681.0,5995,20.0
2020-11-05,AK,17072,308.0,84,0.0
2020-11-05,IN,196176,4412.0,4511,47.0
2020-11-05,MN,164865,3942.0,2634,50.0
2020-11-05,MT,36968,1013.0,407,3.0
2020-11-05,IA,141373,4851.0,1802,15.0
2020-11-05,MA,170594,1761.0,10067,23.0
2020-11-05,SD,51151,1360.0,482,22.0
2020-11-05,AR,117360,1548.0,2037,11.0
2020-11-05,UT,124292,2807.0,632,7.0
2020-11-05,SC,181639,769.0,3992,7.0
2020-11-05,WA,112550,1070.0,2431,15.0
2020-11-05,TX,1008438,10171.0,18453,133.0
2020-11-05,CA,944576,4566.0,17815,63.0
2020-11-05,IL,453750,9935.0,10313,97.0
2020-11-04,WY,15044,425.0,105,12.0
2020-11-04,IA,136522,2760.0,1787,22.0
2020-11-04,VI,1388,0.0,23,1.0
2020-11-04,NJ,259525,3046.0,16391,20.0
2020-11-04,TN,269802,3445.0,3478,24.0
2020-11-04,CO,117637,2928.0,2333,22.0
2020-11-04,DE,25753,219.0,716,4.0
2020-11-04,MD,149964,1198.0,4182,10.0
2020-11-04,MO,193023,2599.0,3088,24.0
2020-11-04,HI,15379,150.0,218,0.0
2020-11-04,GU,4903,91.0,83,3.0
2020-11-04,MP,96,0.0,2,0.0
2020-11-04,NY,249422,1331.0,9301,11.0
2020-11-04,ID,68314,1290.0,664,17.0
2020-11-04,KS,92215,2938.0,1087,41.0
2020-11-04,NV,104093,1068.0,1814,7.0
2020-11-04,WI,257287,6255.0,2229,58.0
2020-11-04,FSM,0,0.0,0,0.0
2020-11-04,GA,396607,2773.0,8072,43.0
2020-11-04,MS,123887,1612.0,3405,8.0
2020-11-04,DC,17601,77.0,647,0.0
2020-11-04,VT,2268,1.0,58,0.0
2020-11-04,AK,16764,404.0,84,0.0
2020-11-04,PW,0,0.0,0,0.0
2020-11-04,AR,115812,1651.0,2026,23.0
2020-11-04,MI,212160,4397.0,7782,21.0
2020-11-04,OH,230209,4071.0,5428,55.0
2020-11-04,VA,187203,1366.0,3688,11.0
2020-11-04,AS,0,0.0,0,0.0
2020-11-04,NC,282802,2425.0,4507,50.0
2020-11-04,FL,810256,4332.0,16922,32.0
2020-11-04,LA,190164,1016.0,5975,24.0
2020-11-04,NH,11563,115.0,484,1.0
2020-11-04,ND,49837,1536.0,596,28.0
2020-11-04,WV,25987,394.0,472,3.0
2020-11-04,MT,35955,796.0,404,5.0
2020-11-04,NYC,269723,799.0,24047,13.0
2020-11-04,OR,47049,589.0,705,4.0
2020-11-04,AL,197777,1848.0,3006,19.0
2020-11-04,PA,217666,2795.0,8890,35.0
2020-11-04,SD,49791,937.0,460,14.0
2020-11-04,UT,121485,2110.0,625,5.0
2020-11-04,IL,443815,7538.0,10216,55.0
2020-11-04,WA,111480,1469.0,2416,16.0
2020-11-04,TX,998267,11380.0,18320,126.0
2020-11-04,OK,134224,1258.0,1399,17.0
2020-11-04,AZ,250633,815.0,6059,39.0
2020-11-04,CT,75373,530.0,4645,11.0
2020-11-04,MA,168833,1629.0,10044,27.0
2020-11-04,NM,50251,1011.0,1059,14.0
2020-11-04,CA,940010,5338.0,17752,66.0
2020-11-04,IN,191764,3698.0,4464,25.0
2020-11-04,PR,69416,396.0,855,5.0
2020-11-04,MN,160923,3827.0,2584,31.0
2020-11-04,ME,7260,183.0,150,0.0
2020-11-04,RI,35122,579.0,1214,2.0
2020-11-04,NE,75888,1828.0,669,9.0
2020-11-04,SC,180870,918.0,3985,17.0
2020-11-04,KY,113009,1630.0,1514,11.0
2020-11-04,RMI,1,0.0,0,0.0
2020-11-03,NV,103025,911.0,1807,23.0
2020-11-03,MO,190424,2238.0,3064,33.0
2020-11-03,PA,214871,2875.0,8855,32.0
2020-11-03,MN,157096,3476.0,2553,15.0
2020-11-03,VI,1388,3.0,22,0.0
2020-11-03,RI,34543,423.0,1212,2.0
2020-11-03,TX,986887,9883.0,18194,97.0
2020-11-03,MA,167204,923.0,10017,12.0
2020-11-03,KY,111379,1709.0,1503,11.0
2020-11-03,NC,280377,2349.0,4457,67.0
2020-11-03,OR,46460,482.0,701,9.0
2020-11-03,IN,188066,2881.0,4439,49.0
2020-11-03,CT,74843,985.0,4634,7.0
2020-11-03,OK,132966,1342.0,1382,21.0
2020-11-03,NM,49240,1136.0,1045,9.0
2020-11-03,MP,96,0.0,2,0.0
2020-11-03,FSM,0,0.0,0,0.0
2020-11-03,AL,195929,1037.0,2987,14.0
2020-11-03,WA,110011,657.0,2400,22.0
2020-11-03,FL,805924,4553.0,16890,56.0
2020-11-03,MI,207763,3437.0,7761,45.0
2020-11-03,DE,25534,108.0,712,0.0
2020-11-03,WI,251032,6104.0,2171,58.0
2020-11-03,TN,266357,1770.0,3454,75.0
2020-11-03,ME,7077,151.0,150,2.0
2020-11-03,NJ,256479,2432.0,16371,14.0
2020-11-03,AK,16360,388.0,84,0.0
2020-11-03,LA,189148,1153.0,5951,17.0
2020-11-03,SC,179952,1035.0,3968,22.0
2020-11-03,AZ,249818,1679.0,6020,38.0
2020-11-03,IA,133762,1639.0,1765,24.0
2020-11-03,NE,74060,1440.0,660,4.0
2020-11-03,NYC,268924,930.0,24034,13.0
2020-11-03,CO,114709,2562.0,2311,19.0
2020-11-03,UT,119375,1669.0,620,6.0
2020-11-03,AS,0,0.0,0,0.0
2020-11-03,WV,25593,358.0,469,11.0
2020-11-03,WY,14619,452.0,93,6.0
2020-11-03,OH,226138,4229.0,5373,33.0
2020-11-03,SD,48854,1004.0,446,8.0
2020-11-03,GA,393834,2049.0,8029,30.0
2020-11-03,MS,122275,766.0,3397,13.0
2020-11-03,HI,15229,82.0,218,0.0
2020-11-03,ID,67024,1179.0,647,15.0
2020-11-03,ND,48301,1114.0,568,12.0
2020-11-03,PR,69020,77.0,850,8.0
2020-11-03,PW,0,0.0,0,0.0
2020-11-03,AR,114161,520.0,2003,18.0
2020-11-03,MT,35159,907.0,399,13.0
2020-11-03,NH,11448,128.0,483,0.0
2020-11-03,NY,248091,1519.0,9290,8.0
2020-11-03,RMI,1,0.0,0,0.0
2020-11-03,GU,4812,184.0,80,1.0
2020-11-03,MD,148766,1000.0,4172,10.0
2020-11-03,CA,934672,4044.0,17686,14.0
2020-11-03,VT,2267,48.0,58,0.0
2020-11-03,DC,17524,86.0,647,0.0
2020-11-03,KS,89277,0.0,1046,0.0
2020-11-03,IL,436277,6516.0,10161,68.0
2020-11-03,VA,185837,1157.0,3677,11.0
2020-11-02,IA,132123,1762.0,1741,24.0
2020-11-02,VA,184680,1261.0,3666,8.0
2020-11-02,NM,48104,872.0,1036,10.0
2020-11-02,DE,25426,115.0,712,2.0
2020-11-02,NV,102114,635.0,1784,3.0
2020-11-02,PW,0,0.0,0,0.0
2020-11-02,NJ,254047,1945.0,16357,3.0
2020-11-02,SD,47850,526.0,438,1.0
2020-11-02,IL,429761,6222.0,10093,18.0
2020-11-02,AZ,248139,666.0,5982,1.0
2020-11-02,KY,109670,1028.0,1492,3.0
2020-11-02,MA,166281,725.0,10005,9.0
2020-11-02,MT,34252,757.0,386,10.0
2020-11-02,PR,68943,771.0,842,3.0
2020-11-02,DC,17438,69.0,647,1.0
2020-11-02,PA,211996,2060.0,8823,6.0
2020-11-02,HI,15147,72.0,218,0.0
2020-11-02,NE,72620,954.0,656,2.0
2020-11-02,GA,391785,1357.0,7999,18.0
2020-11-02,LA,187995,275.0,5934,8.0
2020-11-02,VT,2219,40.0,58,0.0
2020-11-02,MS,121509,644.0,3384,36.0
2020-11-02,AS,0,0.0,0,0.0
2020-11-02,UT,117706,1196.0,614,0.0
2020-11-02,FL,801371,4569.0,16834,45.0
2020-11-02,ID,65845,757.0,632,2.0
2020-11-02,CA,930628,4094.0,17672,5.0
2020-11-02,OK,131624,1083.0,1361,9.0
2020-11-02,AL,194892,907.0,2973,0.0
2020-11-02,TN,264587,3161.0,3379,26.0
2020-11-02,ND,47187,1172.0,556,16.0
2020-11-02,VI,1385,7.0,22,1.0
2020-11-02,MN,153620,2948.0,2538,9.0
2020-11-02,KS,89277,4096.0,1046,17.0
2020-11-02,OH,221909,2909.0,5340,37.0
2020-11-02,MD,147766,771.0,4162,7.0
2020-11-02,FSM,0,0.0,0,0.0
2020-11-02,WY,14167,444.0,87,0.0
2020-11-02,MO,188186,2651.0,3031,5.0
2020-11-02,OR,45978,549.0,692,1.0
2020-11-02,CO,112147,4797.0,2292,7.0
2020-11-02,SC,178917,894.0,3946,10.0
2020-11-02,AR,113641,584.0,1985,27.0
2020-11-02,NY,246572,992.0,9282,9.0
2020-11-02,MP,96,0.0,2,0.0
2020-11-02,NC,278028,1336.0,4390,7.0
2020-11-02,NH,11320,106.0,483,0.0
2020-11-02,CT,73858,2651.0,4627,11.0
2020-11-02,TX,977004,4674.0,18097,20.0
2020-11-02,WV,25235,352.0,458,1.0
2020-11-02,IN,185185,3077.0,4390,26.0
2020-11-02,MI,204326,6920.0,7716,17.0
2020-11-02,NYC,267994,737.0,24021,4.0
2020-11-02,GU,4628,0.0,79,0.0
2020-11-02,WI,244928,3505.0,2113,3.0
2020-11-02,RMI,1,0.0,0,0.0
2020-11-02,AK,15972,350.0,84,1.0
2020-11-02,RI,34120,1246.0,1210,9.0
2020-11-02,ME,6926,127.0,148,0.0
2020-11-02,WA,109354,1039.0,2378,12.0
2020-11-01,KY,108642,1423.0,1489,4.0
2020-11-01,GA,390428,1435.0,7981,2.0
2020-11-01,WY,13723,425.0,87,0.0
2020-11-01,KS,85181,0.0,1029,0.0
2020-11-01,SD,47324,1332.0,437,12.0
2020-11-01,DE,25311,185.0,710,0.0
2020-11-01,CO,107350,0.0,2285,0.0
2020-11-01,WV,24883,423.0,457,0.0
2020-11-01,MT,33495,694.0,376,1.0
2020-11-01,UT,116510,1854.0,614,10.0
2020-11-01,WI,241423,3553.0,2110,18.0
2020-11-01,ID,65088,480.0,630,1.0
2020-11-01,CT,71207,0.0,4616,0.0
2020-11-01,OK,130541,1350.0,1352,8.0
2020-11-01,IL,423539,6980.0,10075,35.0
2020-11-01,NV,101479,716.0,1781,4.0
2020-11-01,IA,130361,2395.0,1717,1.0
2020-11-01,DC,17369,103.0,646,0.0
2020-11-01,AZ,247473,1527.0,5981,2.0
2020-11-01,NYC,267257,629.0,24017,4.0
2020-11-01,RI,32874,0.0,1201,0.0
2020-11-01,OH,219000,3303.0,5303,2.0
2020-11-01,NY,245580,1309.0,9273,10.0
2020-11-01,MI,197406,0.0,7699,0.0
2020-11-01,PA,209936,1909.0,8817,5.0
2020-11-01,NC,276692,2057.0,4383,5.0
2020-11-01,AR,113057,867.0,1958,33.0
2020-11-01,PR,68172,1511.0,839,7.0
2020-11-01,NH,11214,130.0,483,0.0
2020-11-01,VI,1378,0.0,21,0.0
2020-11-01,FL,796802,4805.0,16789,28.0
2020-11-01,OR,45429,508.0,691,2.0
2020-11-01,MD,146995,850.0,4155,3.0
2020-11-01,TX,972330,71734.0,18077,53.0
2020-11-01,NJ,252102,2171.0,16354,4.0
2020-11-01,AS,0,0.0,0,0.0
2020-11-01,CA,926534,4529.0,17667,41.0
2020-11-01,SC,178023,1411.0,3936,1.0
2020-11-01,LA,187720,1071.0,5926,7.0
2020-11-01,GU,4628,0.0,79,0.0
2020-11-01,NE,71666,934.0,654,2.0
2020-11-01,RMI,1,-1.0,0,0.0
2020-11-01,AL,193985,1700.0,2973,6.0
2020-11-01,ND,46015,972.0,540,9.0
2020-11-01,MS,120865,365.0,3348,0.0
2020-11-01,MA,165556,1139.0,9996,22.0
2020-11-01,FSM,0,0.0,0,0.0
2020-11-01,AK,15622,348.0,83,1.0
2020-11-01,NM,47232,742.0,1026,8.0
2020-11-01,VA,183419,1026.0,3658,3.0
2020-11-01,MP,96,0.0,2,0.0
2020-11-01,WA,108315,814.0,2366,0.0
2020-11-01,MO,185535,0.0,3026,0.0
2020-11-01,PW,0,0.0,0,0.0
2020-11-01,TN,261426,754.0,3353,0.0
2020-11-01,MN,150672,2200.0,2529,18.0
2020-11-01,VT,2179,22.0,58,0.0
2020-11-01,IN,182108,2750.0,4364,32.0
2020-11-01,ME,6799,131.0,148,1.0
2020-11-01,HI,15075,80.0,218,0.0
2020-10-31,FL,791997,2283.0,16761,41.0
2020-10-31,LA,186649,0.0,5919,0.0
2020-10-31,CO,107350,2924.0,2285,7.0
2020-10-31,PR,66661,533.0,832,10.0
2020-10-31,AL,192285,1789.0,2967,35.0
2020-10-31,IA,127966,2941.0,1716,10.0
2020-10-31,ME,6668,0.0,147,0.0
2020-10-31,TN,260672,1184.0,3353,12.0
2020-10-31,MT,32801,885.0,375,11.0
2020-10-31,WA,107501,928.0,2366,0.0
2020-10-31,TX,900596,7145.0,18024,90.0
2020-10-31,WI,237870,5808.0,2092,63.0
2020-10-31,PA,208027,2510.0,8812,28.0
2020-10-31,PW,0,0.0,0,0.0
2020-10-31,HI,14995,62.0,218,3.0
2020-10-31,VI,1378,16.0,21,0.0
2020-10-31,ID,64608,798.0,629,3.0
2020-10-31,AS,0,0.0,0,0.0
2020-10-31,DC,17266,122.0,646,0.0
2020-10-31,NY,244271,1350.0,9263,4.0
2020-10-31,MI,197406,4018.0,7699,34.0
2020-10-31,DE,25126,175.0,710,2.0
2020-10-31,NV,100763,977.0,1777,0.0
2020-10-31,ND,45043,1127.0,531,7.0
2020-10-31,MO,185535,2349.0,3026,2.0
2020-10-31,VT,2157,2.0,58,0.0
2020-10-31,RI,32874,0.0,1201,0.0
2020-10-31,NC,274635,2805.0,4378,46.0
2020-10-31,IL,416559,7899.0,10040,46.0
2020-10-31,CA,922005,5087.0,17626,55.0
2020-10-31,OR,44921,533.0,689,14.0
2020-10-31,AR,112190,1316.0,1925,25.0
2020-10-31,KS,85181,0.0,1029,0.0
2020-10-31,MA,164417,1292.0,9974,16.0
2020-10-31,MN,148472,3007.0,2511,20.0
2020-10-31,WY,13298,270.0,87,0.0
2020-10-31,NE,70732,1087.0,652,6.0
2020-10-31,GA,388993,2736.0,7979,24.0
2020-10-31,VA,182393,1202.0,3655,1.0
2020-10-31,AZ,245946,1901.0,5979,45.0
2020-10-31,RMI,2,0.0,0,0.0
2020-10-31,MP,96,4.0,2,0.0
2020-10-31,IN,179358,3465.0,4332,46.0
2020-10-31,CT,71207,0.0,4616,0.0
2020-10-31,OK,129191,2573.0,1344,31.0
2020-10-31,WV,24460,470.0,457,6.0
2020-10-31,OH,215697,2915.0,5301,10.0
2020-10-31,NH,11084,200.0,483,1.0
2020-10-31,MS,120500,340.0,3348,14.0
2020-10-31,GU,4628,0.0,79,0.0
2020-10-31,NM,46490,581.0,1018,11.0
2020-10-31,SD,45992,1433.0,425,10.0
2020-10-31,KY,107219,1977.0,1485,9.0
2020-10-31,MD,146145,864.0,4152,5.0
2020-10-31,AK,15274,437.0,82,1.0
2020-10-31,UT,114656,1724.0,604,3.0
2020-10-31,NJ,249931,1745.0,16350,11.0
2020-10-31,NYC,266628,577.0,24013,12.0
2020-10-31,FSM,0,0.0,0,0.0
2020-10-31,SC,176612,1018.0,3935,39.0
2020-10-30,ME,6668,98.0,147,1.0
2020-10-30,OH,212782,3845.0,5291,16.0
2020-10-30,WV,23990,524.0,451,8.0
2020-10-30,MO,183186,5493.0,3024,125.0
2020-10-30,RMI,2,0.0,0,0.0
2020-10-30,NC,271830,2809.0,4332,49.0
2020-10-30,KY,105242,1937.0,1476,15.0
2020-10-30,MD,145281,967.0,4147,10.0
2020-10-30,IN,175893,3163.0,4286,26.0
2020-10-30,NY,242921,1352.0,9259,8.0
2020-10-30,SD,44559,1559.0,415,12.0
2020-10-30,NJ,248186,2363.0,16339,7.0
2020-10-30,IL,408660,8489.0,9994,49.0
2020-10-30,NE,69645,1495.0,646,9.0
2020-10-30,MI,193388,3345.0,7665,12.0
2020-10-30,GA,386257,1804.0,7955,32.0
2020-10-30,NM,45909,1005.0,1007,13.0
2020-10-30,OK,126618,0.0,1313,0.0
2020-10-30,ID,63810,1064.0,626,11.0
2020-10-30,VI,1362,9.0,21,0.0
2020-10-30,FSM,0,0.0,0,0.0
2020-10-30,WY,13028,521.0,87,0.0
2020-10-30,SC,175594,1003.0,3896,7.0
2020-10-30,TX,893451,6631.0,17934,115.0
2020-10-30,MA,163125,1488.0,9958,23.0
2020-10-30,MT,31916,1063.0,364,27.0
2020-10-30,NV,99786,1232.0,1777,8.0
2020-10-30,NH,10884,116.0,482,0.0
2020-10-30,IA,125025,2670.0,1706,10.0
2020-10-30,AZ,244045,1565.0,5934,16.0
2020-10-30,MP,92,0.0,2,0.0
2020-10-30,MS,120160,824.0,3334,6.0
2020-10-30,FL,789714,5383.0,16720,72.0
2020-10-30,UT,112932,2292.0,601,3.0
2020-10-30,PW,0,0.0,0,0.0
2020-10-30,NYC,266051,946.0,24001,5.0
2020-10-30,AK,14837,381.0,81,4.0
2020-10-30,CA,916918,4014.0,17571,30.0
2020-10-30,MN,145465,3154.0,2491,19.0
2020-10-30,VT,2155,0.0,58,0.0
2020-10-30,PR,66128,385.0,822,2.0
2020-10-30,GU,4628,0.0,79,0.0
2020-10-30,PA,205517,2641.0,8784,22.0
2020-10-30,OR,44388,595.0,675,2.0
2020-10-30,CO,104426,2412.0,2278,10.0
2020-10-30,HI,14933,92.0,215,1.0
2020-10-30,WA,106573,1016.0,2366,7.0
2020-10-30,ND,43916,1433.0,524,12.0
2020-10-30,CT,71207,761.0,4616,7.0
2020-10-30,AL,190496,1347.0,2932,18.0
2020-10-30,LA,186649,433.0,5919,11.0
2020-10-30,DE,24951,398.0,708,19.0
2020-10-30,AR,110874,1162.0,1900,6.0
2020-10-30,AS,0,0.0,0,0.0
2020-10-30,VA,181191,1552.0,3654,11.0
2020-10-30,KS,85181,3136.0,1029,22.0
2020-10-30,WI,232062,5357.0,2029,26.0
2020-10-30,DC,17144,70.0,646,1.0
2020-10-30,TN,259488,2608.0,3341,78.0
2020-10-30,RI,32874,562.0,1201,6.0
2020-10-29,WY,12507,361.0,87,10.0
2020-10-29,SC,174591,1100.0,3889,13.0
2020-10-29,PW,0,0.0,0,0.0
2020-10-29,MS,119336,749.0,3328,18.0
2020-10-29,OK,126618,1039.0,1313,18.0
2020-10-29,TN,256880,2660.0,3263,22.0
2020-10-29,GU,4628,162.0,79,3.0
2020-10-29,FSM,0,0.0,0,0.0
2020-10-29,NY,241569,1439.0,9251,12.0
2020-10-29,MT,30853,887.0,337,12.0
2020-10-29,CA,912904,4191.0,17541,66.0
2020-10-29,OR,43793,565.0,673,2.0
2020-10-29,UT,110640,1837.0,598,10.0
2020-10-29,RI,32312,368.0,1195,3.0
2020-10-29,AL,189149,1443.0,2914,3.0
2020-10-29,HI,14841,7.0,214,1.0
2020-10-29,MP,92,0.0,2,0.0
2020-10-29,NV,98554,1075.0,1769,3.0
2020-10-29,PA,202876,2202.0,8762,44.0
2020-10-29,DC,17074,101.0,645,1.0
2020-10-29,FL,784331,4111.0,16648,77.0
2020-10-29,IL,400171,6363.0,9945,56.0
2020-10-29,MD,144314,927.0,4137,10.0
2020-10-29,ID,62746,961.0,615,16.0
2020-10-29,WI,226705,5146.0,2003,60.0
2020-10-29,PR,65743,945.0,820,6.0
2020-10-29,CT,70446,1319.0,4609,5.0
2020-10-29,IA,122355,2423.0,1696,15.0
2020-10-29,GA,384453,2192.0,7923,47.0
2020-10-29,SD,43000,1000.0,403,19.0
2020-10-29,ND,42483,1353.0,512,13.0
2020-10-29,MN,142311,2867.0,2472,32.0
2020-10-29,NJ,245823,1971.0,16332,8.0
2020-10-29,VA,179639,1456.0,3643,7.0
2020-10-29,WV,23466,402.0,443,7.0
2020-10-29,RMI,2,0.0,0,0.0
2020-10-29,AK,14456,359.0,77,6.0
2020-10-29,WA,105557,814.0,2359,6.0
2020-10-29,CO,102014,1806.0,2268,19.0
2020-10-29,OH,208937,3590.0,5275,19.0
2020-10-29,AZ,242480,1315.0,5918,13.0
2020-10-29,VT,2155,35.0,58,0.0
2020-10-29,IN,172730,3618.0,4260,33.0
2020-10-29,MI,190043,4109.0,7653,47.0
2020-10-29,NH,10768,127.0,482,4.0
2020-10-29,TX,886820,6826.0,17819,119.0
2020-10-29,AS,0,0.0,0,0.0
2020-10-29,LA,186216,394.0,5908,18.0
2020-10-29,NE,68150,1605.0,637,9.0
2020-10-29,NYC,265105,1311.0,23996,7.0
2020-10-29,VI,1353,0.0,21,0.0
2020-10-29,AR,109712,1072.0,1894,19.0
2020-10-29,KY,103305,1811.0,1461,19.0
2020-10-29,NC,269021,2885.0,4283,38.0
2020-10-29,MO,177693,3061.0,2899,29.0
2020-10-29,ME,6570,103.0,146,0.0
2020-10-29,KS,82045,0.0,1007,0.0
2020-10-29,NM,44904,1078.0,994,3.0
2020-10-29,MA,161637,1243.0,9935,27.0
2020-10-29,DE,24553,161.0,689,1.0
2020-10-28,PR,64798,1211.0,814,1.0
2020-10-28,VT,2120,7.0,58,0.0
2020-10-28,ID,61785,862.0,599,14.0
